voter_address,chain_id
0x7fB2379Be3B3c0b2f187a5680058c1e6c974dd7b,eip155:42161
0x80C3c27535612d31583A3bd46a64b03f78794178,eip155:42161
0x82A0E4555D1c6d812Dfb3438E5997b1e9552616E,eip155:42161
0x82B598624540A84bdF93010D4d1D19f0FBE78FD5,eip155:42161
0x839395e20bbB182fa440d08F850E6c7A8f6F0780,eip155:42161
0x83d02a176fD1ae1F0D9bCdDc5cbf036dCEb1d76F,eip155:42161
0x83f286be743D5211c82be952699460A8E56900DA,eip155:42161
0x854c06E1E79AbD470C9e160f0adf483CD0B73248,eip155:42161
0x85E7E6C2972e69dFa153A22A20B4461CdA5fA18e,eip155:42161
0x86bD25fA4b320B72C1175a30b6bF1a37D358418E,eip155:42161
0x878a944B3802386d383Dd77bea5BA6b44061A22C,eip155:42161
0x88c874C023007B04023F1a818e090fbCd7c9Fed9,eip155:42161
0x89467f8500Ed94Ec1Fe77269fE163F6947dCe81b,eip155:42161
0x89d0caDe40D40981f0c08B2c9EEc5D68eB4D5E15,eip155:42161
0x8A3b627f3c7E7e24770e5E897E1285746d30711C,eip155:42161
0x8BD1Cb86028d30FEa6781B0aA57D66b73897b40C,eip155:42161
0x8c57D1Fab10D4B78F49ef5C6ABaEB76a63710f61,eip155:42161
0x8d18754B965104c416E3615AFb3627dA8A36B0cc,eip155:42161
0x8D560B3BA4d4Cb91F7e1ea69ce0d652893799eAD,eip155:42161
0x8D920F6205c26dDe3F5684Bb09885C64c865B419,eip155:42161
0x8dAD8cDdD8e8D0B6beF7596F1771E95Ac97eAC13,eip155:42161
0x8E22A4c2901DA99777d76F80F29640fC81AE96BB,eip155:42161
0x8E72cef4bAb271D5fFB1f1Bd952Bcb93123F4FC4,eip155:42161
0x8F467440B06B87CE38fC7BC0125E47955a438C44,eip155:42161
0x90682c9c8bd783dD3E8968e8266b91D6f5194456,eip155:42161
0x90929D73d91f0cA80C766A266f119c8eFeeBd3f3,eip155:42161
0x90CDBD2caee67B19918109E171787A10450D0028,eip155:42161
0x90f9D1CB5685460675C5a34bdF18FFcE722ebE5b,eip155:42161
0x91af73c9973dAB58210FDe1263242A5A47Aeb9aE,eip155:42161
0x9278B57985780658e7a04EeF27Be32E6622D6C7d,eip155:42161
0x9315Ba63A5c4a85ea29284B4225d37a28750d235,eip155:42161
0x9317944F6bBdE531326a868A47352040753737bc,eip155:42161
0x9370be8438F08a750ADD060216908e79D5b3C739,eip155:42161
0x94b7745f6c5C6830C7c1c9F563D14Ed97b15C609,eip155:42161
0x95D37243942E34c0280210Decf22d6B5285c709d,eip155:42161
0x967D3DAe33cC9b4919CbB7D2EA9C7a42700BD3b8,eip155:42161
0x9729A03689D35caA386bE217ff5828691e3ff7B6,eip155:42161
0x98Ac2b8A8e737f11Fe9E8D0f46eC153A45622BA2,eip155:42161
0x98FCA5d58A123d6369ea8823cdfe65F9eBf7aB9a,eip155:42161
0x9Acb5dfcd218ea1925517433A13fe0b33835247C,eip155:42161
0x9ce0Dc49DF0AB26690748E90A6F2C2AD9cEc5fad,eip155:42161
0x9D0F9b3F609E101e50a6F400b710ED0B8d31318f,eip155:42161
0x9eb02a65387442dbC9c2022946829E82448878b3,eip155:42161
0x9F7e32283D3644b04F438c630B2fA4320a07105a,eip155:42161
0x9feaEcf898f0F628b5b0a81d813BFBa1b0993c63,eip155:42161
0xA0efD27acC781549D5b78e89E561AA0903932d56,eip155:42161
0xA22628aF5731EE4ED03817606E9412F842BE60F5,eip155:42161
0xA24f1d40F7ec5269a5fbb189D529080734BeC6ec,eip155:42161
0xA361be8F9a5646555952B89a4b9fa313ba2d2560,eip155:42161
0xA3c4D249cd961c46e10922D0622fC6fE30949761,eip155:42161
0xA3D8Dd401Ab9B3F421D1702eE35f9d20F4C2cA2b,eip155:42161
0xa417100dDCD35787E6C0598e63db45EF5ECCA567,eip155:42161
0xa4918199c15E590C38399B0eF14C345A27fb5D92,eip155:42161
0xA6DB2d1a0e6720a04946570F0bb4EC3fDD16fc9A,eip155:42161
0xA74Ca93464a0bf96C526a8E0C26f1468678D4f4b,eip155:42161
0xAaFaf5B4A67d98239915A687231586fb65F109E8,eip155:42161
0xAbAbE91A907fAdff921720C43ABe4098e7245E99,eip155:42161
0xAbcB657cF195e706b5B435d48988F5ddf70a50cA,eip155:42161
0xad500EB3Be8622B647B923c00dFc66577d7213b9,eip155:42161
0xaDa421F983FD479a2D2AA69d59928C7c0A709Bee,eip155:42161
0xadCFBc9C898Ec737DDA5Bf6e580301d0afe37939,eip155:42161
0xae4C2Be20C8b2a984f901546Df0Db385548E843F,eip155:42161
0xAF88097460D0ba2a99C04DeB30E05FF21e0dD246,eip155:42161
0xAfD5f60aA8eb4F488eAA0eF98c1C5B0645D9A0A0,eip155:42161
0xaFF7a6BF3205A031dAeb9Dd5B0C7f8F1f6dfBcd1,eip155:42161
0xB1b8289f31402A888cA2BEEb32A812DBAa4a8082,eip155:42161
0xB2407876D473151ae7C5da8e67d14e0C8b5277dB,eip155:42161
0xb27D50a8207cC79cEb640934D575e65CC031CC31,eip155:42161
0xb29A655f3D67B2B6724Fb22B2C2303cB660c946B,eip155:42161
0xB36dC8e6e2674e6001d4CF46F00b251E16FF9cB8,eip155:42161
0xB383c6c0Ddfb59207081Ce2610aA7fE3F940b6b7,eip155:42161
0xb3e152da32d20e90Ca885DDE64a3574CdCa0A7cf,eip155:42161
0xB4835e9bda37DAaF0ffCceAE89a4112E1B1Cb408,eip155:42161
0xb5B069370Ef24BC67F114e185D185063CE3479f8,eip155:42161
0xb5F9f3afD1E671987B146163855423a4498EF130,eip155:42161
0xB6618c4ACA58526836bded0fa1C113f3C6a35C11,eip155:42161
0xb6c6e69ae0CD346e2c79B161f8d974E6876AB2DE,eip155:42161
0xb73Ad4B2859D7461C6EE0AC8AF852e405FFb90f8,eip155:42161
0xb766349a2DAFDb97B74CC1a23Bc6cE5fE80eC8c0,eip155:42161
0xB87A6d024D3B0D7dFc460D33827474941b1f8535,eip155:42161
0xBb46573809fdbEac56781ee55b6d3795E94e92dd,eip155:42161
0xBBFB1dCd271d3600E23f1079f9Fae2F9504bb782,eip155:42161
0xBc5d13fe22b0480528126Bc1d4fB05b48f3Ef166,eip155:42161
0xBcf323F49dEe336D0605466aeD866Dd8BEC4b5E1,eip155:42161
0xbD8e3fCDE2eD8A4872622d454FF7AC257C74F9E3,eip155:42161
0xBE3746366f59c19AADF3b737A67D463aDf2346f4,eip155:42161
0xbec0937E0E99425a886B99A3b956C7aC6C39aA12,eip155:42161
0xBF55eD42A300cB85EE8a8Ac7DB523554DB3F34a4,eip155:42161
0xbFcAE8deCEAE799CF4b8Ec89226E660d7430d8B2,eip155:42161
0xc01Dd08e1A2B569D529A5c659104010103964222,eip155:42161
0xC2b594D5e9A928eBA72B0e997c2EAE8144719B13,eip155:42161
0xC34ea7C6a8986a33072BE8e233B4BAE8bF37cb08,eip155:42161
0xC3e8aC233f02d13C1E299e47aE230C205E0177Ed,eip155:42161
0xc55B0E926E20eB0B9373c7f5E4b2032aC34D5164,eip155:42161
0xc6404f24DB2f573F07F3A60758765caad198c0c3,eip155:42161
0xc64F1e68A59E26007fD1B3693223C5c5Af5c0769,eip155:42161
0xC7f63487c9fd3bD5281d703285656e33A2807b8e,eip155:42161
0xC8e394bc78c362854B813470422E73C20D0bF04d,eip155:42161
0xcA0C2a5E6cA33F7f0eDF7291EB7B5f2bE38b945a,eip155:42161
0xCA52D74ae8A59674B1c69Cff5f0E7ac6aC6C1d94,eip155:42161
0xca9A27d7e77b24Db88e2321bb623cD03203A40dd,eip155:42161
0xCa9a335D08a6e3ac6947f7C8F06Ff1ACAa5ADc87,eip155:42161
0xCBbB810aaD387945eb1E32FAa2C0c467e7B625d2,eip155:42161
0xcC94BBA744A8571109217D8dc8dA6913770E2804,eip155:42161
0xCD7437dBC3F3D5EC678525822927CE0139d934d6,eip155:42161
0xCdB6bba8Deb945a3dBD5AB1c8CfCE2790ABf0870,eip155:42161
0xCeEe5B2f896AC8b0c6B97ff48A3F0A2d364d9950,eip155:42161
0xCEF28ce7884Ae973990fb826C1986afaa9319B9A,eip155:42161
0xCF065164E4B73AD9A5f4708c322e3A0e1c24D1c4,eip155:42161
0xCf0c23660Bce7aF0cC2c10E990CDe6400bc92341,eip155:42161
0xcfaF24d7639C5689aE9d7E35Dcf6E2BB37BB7B48,eip155:42161
0xcff9773EFA35C86c86c4A0494F54622d802cC3bf,eip155:42161
0xD00f32826AF4cC5eC19C767CDEd156cb25318Fcb,eip155:42161
0xd169CDeE7cBe944345ac9e20CC8E7d042098A3CB,eip155:42161
0xd174ad0D1E36c7a60CD922E966354095233f8F23,eip155:42161
0xD44086C00dFfD761A55D988Fb698B7E3A197575F,eip155:42161
0xd55E2bE54f03F3C329B843d4Cd92f9Ad1B59BDC1,eip155:42161
0xD5Ccf453fd9CD9DC9A932fC698E6fA78E9Ef6995,eip155:42161
0xD5d74BffEC4b1C945094383844Aea8Bd93073c4D,eip155:42161
0xD65040c75183f22926Dbb1123cbFf54C4AF9DBcC,eip155:42161
0xD74e4EF1b2eD751162BB6cE4Ae35978af4003553,eip155:42161
0xd7cEaB6d5Cb0F50a3A3d70326A07051f2536B0fa,eip155:42161
0xD90A32d9FD6e074842FB45528527C8dE19652165,eip155:42161
0xD91A53803DfFEF52d4f277E55Aa97aD35442a6fF,eip155:42161
0xD9B415a727c9506b2487788d7693dee5E5Cd7677,eip155:42161
0xdA82B2962A779E57Eee11a2d732482753Fc0A655,eip155:42161
0xDb0cbD425f04C6560f37E01277d6B89236607BF6,eip155:42161
0xdB5BF727130A1c4D44398dF59c34C39173C60D2F,eip155:42161
0xDbC2501AB0AA0461adDe827Bcb8Bc3FEfb10Cab1,eip155:42161
0xdbd973d7C81299627221eb412fCCF67c5C15bCa2,eip155:42161
0xDc7a1E6306AB13B7a3eb2bAA6a81F517D695a7Fe,eip155:42161
0xde6C42e65cD48a4aa7a601B6b22142C8b396BC81,eip155:42161
0xe029A1301DCdb627c84f383D6f2CBee2d9bCc320,eip155:42161
0xE073715ab98fB49F700fBDbA0FC53C61E9DEA028,eip155:42161
0xe1312c1bA7042eD58e2Dc7A6951a07F1f52e2653,eip155:42161
0xE196f1F03fbA2362c20a1DdE67832F64b4D4c36d,eip155:42161
0xe1E8dCB6150E00BbF6fc81dcbB896E1B20249C59,eip155:42161
0xe2896321937FB7303996C3B78fC594B8fF67Bac4,eip155:42161
0xe290e1484cc7F5AFD0C389d72B440BbE4069e8bf,eip155:42161
0xe38F0b1b662df5C7c49feeA51C9DD452d2C6BeC1,eip155:42161
0xE4017ab0e6f3e98bF561eDAceC9687aDE1aAF155,eip155:42161
0xE5C1E803358D151D9199f164B7FA0f94b677B13B,eip155:42161
0xE642EEEa1C42e6976fa55b69Fd1dDe2135f5Db47,eip155:42161
0xe68C99726937C8B729189aA018b75eC5AC725e6A,eip155:42161
0xe719529Be204D3c1243952Fb5722E0cFaA0B2Be5,eip155:42161
0xe75A587A24251D722e95e2BC5f2C84dFDa5Da405,eip155:42161
0xE7893673e4D73Bf8573028AC7Fe0163f3CB38461,eip155:42161
0xE7975d20B20DACcc52907EeD4Dc393424C6b8C75,eip155:42161
0xE899032Be849760174Df21f6D5aB1E69Fa3D9CA6,eip155:42161
0xE8b384917Ed2650f06406E7c7f87dD9dF0080fd7,eip155:42161
0xE90b6c1F8a40d6DB0284030D77Adb29e8189Edf5,eip155:42161
0xE93D59CC0bcECFD4ac204827eF67c5266079E2b5,eip155:42161
0xe9F56fd819b34Dc818abB1823DaB219253Df77E4,eip155:42161
0xEa9b21BA4B94CF25d1bDDE9dC85689F0Dd5F0390,eip155:42161
0xec91bb755Cae6b0462A5d124D2296240409db368,eip155:42161
0xeF08963523747096374f58759aa3541B2DEC5d2a,eip155:42161
0xef17FCd2123e2Bc757A3DCFccac04379E8a53b4c,eip155:42161
0xefE0Cc2f7cdC55efFa6b6b1378A8e2Ca49b692C5,eip155:42161
0xEFFd5b1fFE1E3c1505d4b6bb6c62Fa13945AFf84,eip155:42161
0xF04092D1E7b36227D8348783a95CcA4077c9436D,eip155:42161
0xF09236c2e2Ce737E8571F663672C50F2877909a3,eip155:42161
0xF0ea58b65c82c48ce69f0ABD68D178e7764C4bA2,eip155:42161
0xf0F08f640D5553e79B91296DBA6c3f10521E5174,eip155:42161
0xF1A59725029F6f2A283134628e11F564e8ed3F6b,eip155:42161
0xf1e8B80c0d043901f7806C158E84998Ba79E3d69,eip155:42161
0xf2E8a756719D897F30E46d16e2859BbA22C31D71,eip155:42161
0xf3FE8c6c75bE4afB2F8200Fc77339abE4D7CFF33,eip155:42161
0xF4B0556B9B6F53E00A1FDD2b0478Ce841991D8fA,eip155:42161
0xf5DA7F8bBE710b89bB5EcB1d82cb2875468fB8d1,eip155:42161
0xf61815C965C67b777E06C0d22EE25f5483Bd1741,eip155:42161
0xF66002F6900D847D181C0F6235b8c50c2F453887,eip155:42161
0xf73859C20F659141961eD14b911f9A6aD87Ab0B6,eip155:42161
0xF8238E2E2f79CfFBF464612134e41DfAD041eDe7,eip155:42161
0xF864E65184EDF43061a7f97F47be6Ca184ceCF6a,eip155:42161
0xf8d83F1A1f720467359F5F61E822933E18546C4B,eip155:42161
0xF90F42181EdF92D732De72B7aAA8419213CCc905,eip155:42161
0xF963167A32dC7CDFAA25F9874E220F4C66b95E3c,eip155:42161
0xF97B86AC37bF87eF95b9AEb303eA55d69E661377,eip155:42161
0xf9d380A391A2C64D5585511203b1B7D136f2173E,eip155:42161
0xFa89cA286cd7D5DaEdB9d1aD31b3788C8Ce6250D,eip155:42161
0xfda71100Fc064504AB85De60B6b682A4df892555,eip155:42161
0xfe59bd86D2191b48b11dF3B5fcB23709A03AD63C,eip155:42161
0xfF63BE40074A638531B021Cd17d44D098b743765,eip155:42161
0xFF737e1BDEd834fd77BE86468B8F49C5527f8319,eip155:42161
0x21E53217d47555caBD8B814C0694FF44F1E7d344,eip155:8453
0x49970a4CbAd7ca94894109Ba2b2A90E9fb60DCAf,eip155:8453
0x673Be473926EFeA313869c4016b962C19e4005E1,eip155:8453
0x6BC80f9eD59d024b926cF2c8Ed5e0f81D4004Ac2,eip155:8453
0x6D0C9128165A7BF2A2072319129D49D8F458fe0A,eip155:8453
0x744690E59652949218390FCFf92f61BD9D2CEf59,eip155:8453
0x8c36993B0A4B853e99DbDf342d04639C471F787f,eip155:8453
0x9B6cB5ee13014110211304De0C5CEE1D9410a67f,eip155:8453
0x9FfD0a5b5438B95861167422E745D34d151bcc3b,eip155:8453
0xa6C177dcBD481a3138d858022B3F2Fe184793778,eip155:8453
0xb9259aeEdF68948647bE301844174F5E249c2948,eip155:8453
0xb9fEeb86C3F835d62b9E35f186f74daD5f8dB53a,eip155:8453
0xC25560E513de24d927Fd1779fDCE848e3d1a9907,eip155:8453
0xd84ae92691209275871685d654e78b27cA6e72ae,eip155:8453
0xF447B405fC7b41DDfeF3CF66EC790EaBd6b26A47,eip155:8453
